danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
0.14,0.195,-16.307,0.0344,0.526,0.869,0.0813,0.038,94.317,328547,2,1Ps1H1hS80nWmx1U5jvhH4,It's Your Time
0.435,0.395,-14.091,0.0618,0.736,0.263,0.0906,0.313,81.928,130467,2,3zvaqAx3kylRmr6UexKeu7,Ice Cold
0.307,0.503,-13.071,0.104,0.27,0.00284,0.0802,0.095,134.758,304587,5,7ckSHKZnX72c6IQnKGJNpi,Runnin (feat. A$AP Rocky & Jacob Banks)
0.647,0.609,-5.02,0.16,0.287,0.000282,0.837,0.291,163.957,121171,1,3e9R23BvUPW7gbPfboiDIx,Amen (Pre Fight Prayer) (with Lil Wayne)
0.388,0.558,-7.476,0.0707,0.471,0.155,0.135,0.162,163.911,125082,2,701RVIizxCUMCO92CfcPby,Ice Cold (Final Round) (with Vince Staples & Ludwig Göransson)
0.913,0.797,-4.26,0.0763,0.0373,6.58e-05,0.565,0.404,120.024,195000,1,5lJxsHYZS7ZPv41fpykFzX,Work Ya Muscle
0.561,0.779,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,6,0At2qAoaVjIwWNAqrscXli,Boo'd Up
0.216,0.395,-8.486,0.0344,0.838,0.0245,0.0995,0.134,71.502,199960,2,63Ml8YT7zsBURne0fFsdv4,Shed You
0.675,0.81,-7.863,0.241,0.0553,0.00795,0.344,0.481,85.034,186618,6,1hKQtfw99LLivX3vH1adZJ,Take A Sip - Tha Boogie Bandit Remix
0.692,0.78,-6.353,0.0496,0.00412,0.00127,0.314,0.446,122.001,224262,6,3dHxz2xClaQdyh8KuZIwrr,I Wanna Know
0.577,0.981,-4.119,0.0497,0.024,0.000597,0.065,0.426,160.007,195375,4,6rN2xoEkfOeYFfMGVCV6Vv,Wild & Free
0.592,0.772,-6.225,0.111,0.00829,2e-06,0.194,0.168,174.043,212080,4,1S86edXaWV2NyMs0czlQqj,Break The Alarm
0.848,0.629,-6.198,0.0424,0.016,0.18,0.049,0.586,130.017,153519,7,0agQ9vIV7NP4dntGKLcCXO,Somebody (2024)
0.575,0.94,-6.268,0.0369,0.00173,0.728,0.325,0.154,130.011,134846,3,6Yimrlg9ndHZUy1hGm6uQ9,Wild
0.576,0.996,-3.605,0.0558,0.0133,0.89,0.183,0.209,133.0,163147,3,4xzB1VGEUk0yqbR3ymosQd,PARADISE
0.621,0.969,-4.299,0.106,0.0427,0.0719,0.379,0.149,133.947,227463,1,7LNiEbgn9x43HQGQywRoYC,LIFT ME UP
0.514,0.894,-9.012,0.0457,2.33e-05,0.193,0.11,0.298,135.0,380889,5,1UbvEap1YCnwsnbWpwLdeW,Obsidian
0.772,0.813,-6.894,0.0547,0.0896,0.264,0.0772,0.792,128.004,150938,7,4PSq1vPPpzEpVfwLCadN9j,"All Day, All Night"
0.571,0.85,-2.603,0.0947,0.0302,1.58e-06,0.129,0.28,165.047,136727,4,3ZDpJbRqKXrk3tL4kHBHpT,Best Thing
0.68,0.881,-4.503,0.0553,0.00499,0.0253,0.574,0.105,174.062,222784,1,6QbVPP02QcJICAo7giDqwh,leavemealone
0.702,0.797,-6.635,0.0557,0.583,0.495,0.179,0.0356,122.011,208525,3,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix
0.777,0.916,-7.353,0.0751,0.00202,0.43,0.25,0.622,129.014,134171,3,7wSyLZthdqBgxVRHOLPSSo,Vibrate
0.658,0.83,-4.941,0.0366,0.000865,0.877,0.0775,0.376,127.991,120595,3,1bq0odxoXVY7pJbwk6uLcD,Kattapult (James Hype Edit)
0.614,0.814,-6.115,0.0402,0.0292,0.782,0.326,0.342,125.926,200043,3,0c1dC4GXVKdyU6AakBrYKw,La Trumpeta
0.732,0.933,-7.017,0.116,0.182,0.877,0.152,0.303,129.993,272221,3,5Yt6tGNicpMpPab2TrRP9b,Saw of Olympus
0.662,0.986,-3.331,0.154,0.00169,0.879,0.0922,0.288,137.0,201569,3,4GosoD3HYfCfO67mhQK340,ORION
0.648,0.964,-2.001,0.279,0.00479,0.497,0.336,0.263,154.962,164129,3,0BU7zlfb196ENQePTyROSm,MOE
0.949,0.736,-6.17,0.0992,0.401,0.736,0.137,0.708,127.016,169606,3,1635wWSdp29PO3GxYhy991,Bel Mercy
0.763,0.986,-4.545,0.197,0.00707,0.000144,0.0983,0.457,128.022,180000,7,6zRdZFZeC1x5BeAPl662ly,BOOM!
0.816,0.655,-7.127,0.0492,0.0786,0.00052,0.142,0.657,123.996,154355,0,03cpWyp0JkjaQ1PJ7vnnu0,Sweater Weather
0.669,0.822,-4.721,0.0548,0.41,9.52e-05,0.202,0.137,125.967,171429,6,5o8zzczB9k4qOT9ylgiwcg,Blue
0.703,0.754,-7.661,0.0444,0.0513,3.23e-05,0.127,0.354,123.982,163075,6,3QprjKVMeyf5HlL76BaHo8,Positions
0.61,0.711,-6.661,0.0797,0.178,0.0,0.373,0.5,99.99,176406,6,0wI0S42Cg41DVGqIIVimTM,Blinding Lights
0.646,0.863,-10.449,0.0345,0.00161,0.874,0.0769,0.193,127.984,226875,3,1Nbi8zZb62SG3W4vSsakHK,Baansuree
0.614,0.731,-7.837,0.0517,0.264,1.36e-06,0.349,0.562,100.022,144025,6,3dkovEB37OcwaRbnY59kR8,Let Somebody Go
0.775,0.761,-7.307,0.0334,0.147,0.0,0.147,0.669,123.981,167177,7,314cEIolCDXJ6PKOq5yPyl,End Up Like That
0.681,0.834,-7.199,0.0442,0.0173,0.0772,0.153,0.348,119.992,181010,6,5fF3XT7gUgnurqupl9FmNX,Crazy
0.665,0.649,-8.167,0.0391,0.465,0.17,0.252,0.388,124.011,189677,2,0McOrVxmad9tAYyxDOXOvm,Hey Now
0.795,0.68,-7.39,0.0317,0.0401,4.85e-05,0.13,0.526,124.037,159204,6,3y9GDhOJ8GUFIa3DOqLAPZ,Prayer In C
0.68,0.749,-7.248,0.028,0.134,0.000281,0.394,0.425,114.005,139485,1,5HCw4edXKPhXqh2YRAL2aC,Don't Worry
0.716,0.774,-6.462,0.0503,0.397,0.000788,0.133,0.464,123.98,159204,6,4wCdKKbaSlG1nrnKl9FzWP,Don't Call Me Baby
0.642,0.868,-5.762,0.0406,0.0373,0.0658,0.131,0.24,123.968,162591,6,5jtsoDkXoYALcGr0oeOMhF,Wicked Game
0.673,0.776,-5.536,0.0442,0.095,0.0,0.197,0.532,124.014,161194,6,5JHREaHmnVSbPPUxwhstVj,Heatwave
0.673,0.818,-4.173,0.148,0.32,0.0,0.083,0.539,118.033,154587,6,5uKNLLfThDTl1VIQ7Pvegg,Let Me Love You
0.71,0.79,-5.219,0.0427,0.374,2.07e-06,0.143,0.649,123.951,147107,7,5RXy34RPNc2W4U4S4TfANf,Like This
0.642,0.834,-5.529,0.269,0.328,0.0,0.509,0.606,127.881,178125,1,2bsyecmZCgdlsCZ3sWVZ99,Toulouse
0.673,0.882,-5.451,0.0451,0.0118,0.0297,0.0911,0.139,127.971,293032,5,4e5cDgHCM5Q0IQrPfWOoCL,For A Better Day - DubVision Remix
0.763,0.711,-12.054,0.0573,0.00297,0.886,0.63,0.952,126.998,204288,3,0KalkHFdOr1UJZnVgG5G1b,Kensei - Radio Edit
0.367,0.988,-3.405,0.142,0.000128,0.171,0.112,0.0875,128.049,315000,5,6e19Uxcna7oPqqo0FYYxHY,Space Jungle - Showtek Edit
0.583,0.732,-5.729,0.0459,0.00315,9.57e-06,0.269,0.277,146.005,213428,6,6hmhG1b4LEyNuashVvuIAo,Never Forget You
0.657,0.914,-6.37,0.0412,0.149,0.0252,0.0366,0.839,125.027,284120,7,4eyzBExaHmfIRmzgVaV8VT,House Every Weekend - Mike Mago Remix
0.786,0.887,-3.886,0.0518,0.0263,0.812,0.338,0.682,126.982,168937,3,0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground
0.438,0.916,-5.401,0.0493,0.000204,0.732,0.312,0.213,123.904,166452,3,4o2B0YFjGTmOwefjYb8VqJ,I Get Up
0.623,0.975,-2.632,0.109,0.00732,0.16,0.0614,0.225,125.94,192000,6,6wjkmUaaOKTFcB6G7GPTGC,Milky Way
0.669,0.975,-3.526,0.0397,0.0703,8.46e-05,0.489,0.374,126.06,169030,1,66Hn8BuVvrflz5x4BzyE0k,Make It Right
0.495,0.831,-5.812,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632,1,24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You (feat. John & Michel)
0.594,0.918,-5.252,0.0308,6.24e-05,0.243,0.285,0.443,127.858,239653,6,60Q5dyFtXgByFAj0RK5pbO,Where's Your Head At (Radio Edit)
0.452,0.794,-5.151,0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,1,01XFgRZfZI7oBagNf1Loml,Harlem Shake
0.605,0.965,-3.882,0.0473,1.85e-05,0.87,0.0669,0.182,128.015,361919,3,2w2GduKshRATrsoGJ3MZuc,Here We Go
0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,208400,6,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell
0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,5,57bgtoPSgt236HzfBOd8kj,Thunderstruck
0.499,0.899,-3.994,0.0382,2.19e-05,0.174,0.651,0.449,156.017,187320,1,0bXhjlgUddDlJzHOeVM4Tq,Never Miss A Beat
0.464,0.785,-4.034,0.244,0.00487,1.05e-05,0.29,0.245,78.185,207613,6,5wnfZ7VjDpZNyfJkqc9I1d,Jungle - Remix
0.42,0.863,-3.135,0.0473,0.00655,1.39e-05,0.147,0.172,92.131,205200,6,0DanGj9TtgZIjJnHdTbW9v,Finale (feat. Nicholas Petricca)
0.572,0.81,-5.791,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,214912,6,3AeSHdDrSkDpW6o6JaUo9S,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix
0.579,0.946,-3.85,0.0482,0.00225,0.00412,0.0966,0.588,126.088,218190,7,57yeWyaoeTt26p0dlEZukQ,Spectrum (Say My Name) - Calvin Harris Remix
0.711,0.949,-3.416,0.132,0.036,6.51e-06,0.222,0.711,101.982,209827,7,519fys5P2mce1fLjig0z6l,Lapdance
0.693,0.789,-5.13,0.384,0.0168,0.366,0.0985,0.283,117.055,234960,6,4wSmqFg31t6LsQWtzYAJob,Genesis
0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,2DlHlPMa4M17kufBvI2lEN,Chop Suey!
0.484,0.852,-4.442,0.274,0.0317,0.0,0.0547,0.766,103.578,249522,7,5YpZh8wfS4moRBk0ijNcXr,Harder Than You Think
0.633,0.927,-4.468,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432,7,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton)
0.361,0.974,-2.807,0.0736,0.118,0.347,0.277,0.556,149.976,212800,4,3ine8Q5EZw5pGDhQkxqqvm,Music Made Addict - Headhunterz & Wildstylez Remix (Radio Edit)
0.754,0.96,-3.7,0.0991,0.258,0.00113,0.69,0.693,125.979,179524,1,0A5RGU5yvtneXlFunXVPE6,Drifter
0.68,0.941,-8.093,0.0532,0.000817,0.621,0.0852,0.341,124.035,192200,3,3eEStD7Va1vlaN5NBEbQmf,The Jam
0.605,0.992,-5.074,0.0606,0.0062,0.907,0.454,0.556,102.894,171094,3,33KvuePYdzsx7ZqoTj3rHU,Rock the Bells
0.587,0.532,-6.834,0.0324,0.0684,3.66e-06,0.0618,0.265,75.059,262521,6,7ghmZhLpmQe9nTluI1czmr,Say It (feat. Tove Lo)
0.553,0.594,-6.451,0.0306,0.298,6.17e-05,0.262,0.287,149.915,192500,6,2kkh8Z3tlBDY8jhT4bWrC6,Imaginary - Radio Edit
0.732,0.893,-4.37,0.227,0.0139,0.0011,0.328,0.645,125.019,170835,1,0bpQTh9R8jOJIpOF62XfDy,Turn Around (Hey What's Wrong With You) - Calvo Remix
0.775,0.669,-6.385,0.144,0.0606,0.364,0.37,0.257,125.014,220865,3,4sTswngocA8r8Ch3j3syBy,N70
0.811,0.811,-6.341,0.0581,0.0193,0.877,0.0849,0.83,120.003,248000,3,3VG6ibzY4KMO1BOu841dlw,Origami (Do What You Like)
0.613,0.697,-8.618,0.133,0.0194,0.0,0.332,0.476,122.746,320357,5,0DiWol3AO6WpXZgp0goxAV,One More Time
0.678,0.842,-5.37,0.0553,0.0414,0.0,0.202,0.493,122.016,204587,6,6smhpAoDKenJyDztNHf0HH,Thinking About You
0.686,0.73,-5.504,0.412,0.0287,0.0,0.369,0.271,145.251,247867,4,275a9yzwGB6ncAW4SxY7q3,Panda
0.571,0.52,-11.369,0.0382,0.00458,0.788,0.0932,0.0501,125.981,351213,3,05CC40tqWJVT2iDbFtr6MS,Cole’s Memories - Original Mix
0.692,0.957,-2.643,0.248,0.0268,2.82e-05,0.109,0.455,128.041,180107,4,4J6x16eeV9RvCglUuTLFZ1,Keep Pushin'
0.608,0.845,-2.247,0.046,0.0232,2.3e-06,0.66,0.397,126.043,174048,1,1zu6XX6hTlb7fj6UYCaoEO,Needin' U So - Mark Villa Remix
0.62,0.982,-3.234,0.494,0.0105,0.00647,0.119,0.214,132.055,149625,4,2PE8Sj15gIL7YET4gxwO1u,Dominator
0.704,0.988,-2.024,0.275,0.131,0.00861,0.211,0.423,129.95,167555,4,4iDvEevHXrU7R98YB93lzL,Break It Down
0.741,0.885,-5.185,0.0435,0.00907,0.704,0.0701,0.309,127.987,236252,3,6ZeYmkiK2VTSdEagdFy9Hi,Mic
0.757,0.736,-4.204,0.126,0.0286,0.0113,0.112,0.407,125.018,201600,6,27kIE7ftO70WEcgnaxLhdY,Told You So (feat. Megan Hamilton) - Radio Edit
0.797,0.993,1.244,0.0705,0.034,0.696,0.152,0.421,125.984,190516,3,5L3Vq5pe0JfWWAlE8m4dDE,Triple Six
0.626,0.757,-4.206,0.073,0.0137,0.122,0.236,0.227,125.989,261895,6,13ka9PsKD8bZmWOTOygV4S,No Money - MOTi Remix
0.834,0.878,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848,258688,6,6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton
0.654,0.664,-6.68,0.14,0.0449,0.0,0.541,0.579,144.018,195806,1,18UQrLLOV6APDZoLuZtt5F,Birthday
0.734,0.69,-5.626,0.0386,0.00239,0.13,0.118,0.0396,124.999,284160,6,6IrLPo5MQBhQQWEjawuqWZ,Never Be Like You - Martin Solveig Remix
0.442,0.892,-2.762,0.0614,0.00442,0.381,0.04,0.203,125.869,211607,6,6fUmPOF8pdIhQOxgUTZsdv,Doppler
0.833,0.791,-3.497,0.119,0.00292,0.0294,0.098,0.505,127.999,301231,7,27mM1wcWjPIbNOCWOL7mTJ,"Watch Out for This (Bumaye) [feat. Busy Signal, the Flexican & FS Green] - Dimitri Vegas & Like Mike Tomorrowland Remix"
0.786,0.937,-3.893,0.198,0.136,0.00426,0.358,0.533,135.003,253413,1,7hTA34zHD3gRagk4U5qB2i,Original Don
0.583,0.47,-7.766,0.0648,0.18,0.207,0.142,0.42,149.844,349538,5,7qAWdfgvuDJQlhjppYtAfA,Sail - Unlimited Gravity Remix
0.604,0.959,-2.762,0.0423,0.00158,0.664,0.158,0.711,126.043,185185,3,7wybPE1VfkKJxirboLtT8x,Cuba Libre
0.624,0.923,-5.449,0.0335,0.0268,0.000228,0.0509,0.402,124.994,157452,6,6F3rgQfSns1slUnMfHXjOA,Sweet Memories
0.757,0.881,-4.825,0.0452,0.00482,0.35,0.207,0.434,127.004,192756,3,3SXaMmzzGSREq9sh54mwDF,Take The Ride
0.584,0.86,-2.687,0.0467,0.118,4.35e-06,0.132,0.109,128.026,222348,6,64HH8QusEYZYm3wZEplgn9,Can't Get Enough (feat. Sarah Hudson) - Radio Edit
0.833,0.582,-6.987,0.0659,0.053,0.0577,0.108,0.209,125.026,293579,6,1tNxprI7wf87blRuXUyEvC,Grey
0.715,0.914,-3.87,0.214,0.0254,0.0,0.0961,0.565,125.826,179048,7,3hENlPbIlUZXQ3MiosF87Q,Cutting Shapes
0.653,0.893,-3.869,0.0347,0.00269,0.000622,0.619,0.566,127.974,296107,1,5o2clcNEa8fPKEbURHqHoV,Blame (feat. John Newman) - Jacob Plant Remix
0.608,0.722,-5.55,0.107,0.00791,2.84e-05,0.315,0.121,128.009,252933,6,22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix
0.707,0.936,-4.955,0.0505,0.00275,0.818,0.239,0.0371,126.022,320517,3,62fEHY4gVP9nelMQTvf3Be,M1
0.552,0.915,-4.421,0.0616,0.139,0.949,0.146,0.126,160.02,236351,3,56gJHV1MkyHIS4eDFbzoVa,Waiting
0.676,0.937,-7.756,0.0754,0.264,0.742,0.698,0.655,120.161,109049,3,3svmi1v7HMlyYb7Pnossz6,Fahrradsattel
0.51,0.917,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440,6,3gVhsZtseYtY1fMuyYq06F,Sonne
0.505,0.833,-7.815,0.35,0.103,0.0539,0.612,0.138,164.934,120840,1,5E3BK90EQQxmrDz3zLG2l9,Schmetterling
0.637,0.969,-4.534,0.0418,0.0154,4.85e-05,0.0455,0.467,139.965,226507,7,6ba5jsjL6Ed8FZICtXEB3f,Doktorspiele
0.483,0.911,-4.645,0.0486,0.0218,7.85e-06,0.194,0.944,184.882,236200,4,4hYinIaRxdaoEFSQni6K6I,Nur ein Wort
0.656,0.622,-6.391,0.0282,0.0176,0.0,0.156,0.159,112.02,237147,6,5OiC3eltQO7gXvOZMbrTn3,Durch den Monsun - Radio Mix
0.521,0.895,-5.242,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,322340,5,2bPGTMB5sFfFYQ2YvSmup0,Deutschland
0.768,0.334,-15.63,0.0727,0.0644,0.000545,0.119,0.843,164.404,240977,0,6mGcYm27jHzqNdnhSiNLu1,Major Tom (Völlig losgelöst)
0.61,0.817,-9.45,0.133,0.296,0.00336,0.0884,0.89,176.735,202236,4,0DfG1ltJnZyq4Tx3ZLL7ZU,Rock Me Amadeus
0.761,0.672,-8.177,0.028,0.205,6.4e-06,0.181,0.814,127.049,182087,0,41iiOUlVeLHNF8P6lnIf6v,Mädchen aus Paris (feat. Tilman Pörzgen)
0.616,0.548,-7.556,0.104,0.508,0.0,0.13,0.111,139.873,243029,2,3BouYneOiIcnpuswhcfjwf,700 Main Street
0.831,0.457,-8.844,0.125,0.468,0.546,0.126,0.559,127.99,158106,3,4jFjWItABR71T2mOpItbcy,Frisch
0.746,0.7,-6.42,0.109,0.0427,0.00146,0.552,0.687,133.044,155137,1,3a0F2N6rXJSibQTp77xH4f,Ohne Benzin
0.358,0.795,-7.169,0.0892,0.128,0.0,0.296,0.406,161.358,252600,4,4P4PHxZQ1FcwQKKnfEPsAZ,Schrei nach Liebe
0.746,0.804,-6.259,0.0519,0.365,0.031,0.253,0.81,126.993,163040,7,5HVlfkBAzYwrtXMgxJQdxO,Häschenparty
0.591,0.969,-4.551,0.049,0.0455,0.00139,0.399,0.961,152.09,256120,7,3OVcnhaZTKC6fE0oqiMEny,M&F
0.563,0.792,-4.885,0.035,0.0532,2.86e-06,0.107,0.176,105.463,187533,6,10waMsh44ojvTwXAIy213n,Junge
0.602,0.896,-4.052,0.179,0.0559,0.0,0.151,0.4,92.401,181622,6,5x5OTI0HilwE1NzGEpWe6n,Alle hassen Nazis
0.795,0.445,-11.067,0.0806,0.0369,0.000612,0.073,0.88,163.539,239886,0,6u0F8YTqdUic3gMpgTcNDX,Major Tom (Völlig losgelöst) - Single Version
0.906,0.528,-7.668,0.108,0.0981,1.62e-06,0.118,0.682,120.055,147000,0,2xunx0xnG90tEWDQ5OtS5q,1000x COOLER
0.55,0.974,-2.352,0.0677,0.0538,0.0,0.136,0.371,131.993,193636,4,0nClug72mVkoWvbj8cAP27,Monster - Antiheld: Part II
0.58,0.838,-8.167,0.301,0.808,0.0256,0.199,0.57,161.12,139064,2,2KqmGATP8cItFJd6uorYuG,Alt sein
0.516,0.638,-8.403,0.0515,0.147,0.0,0.129,0.727,118.103,243264,0,0BLmi9RfDyv9UMxVM0m2EN,Hauch mich mal an
0.636,0.467,-10.1,0.0421,0.0915,1.7e-06,0.117,0.58,96.639,231467,0,2IJftBfq7pJ43tfnOR0RB3,99 Luftballons
0.564,0.765,-7.392,0.0343,0.000185,0.000453,0.0413,0.849,161.042,177850,4,08556SGxHuwQGdFKjCblO6,superswag pt. 1
0.643,0.836,-6.724,0.21,0.117,0.0,0.0791,0.628,147.927,171723,4,2FQRZLR31e3423Nmrgv0Pv,DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)
0.665,0.662,-6.874,0.271,0.171,0.0,0.0831,0.381,149.976,238213,4,0pQr5WsobmdZHnuObT0sc2,Astronaut
0.607,0.687,-8.372,0.0285,0.0442,0.558,0.204,0.66,148.974,195302,3,05FN4XjxvZLo4qwmQC7yxh,leichter//kälter
0.821,0.649,-7.024,0.0388,0.393,0.0,0.414,0.879,122.5,158899,0,5rmGLSHstPNGFKrklMJmoh,Funky Monkey
0.579,0.85,-6.379,0.0413,0.00035,0.0,0.0785,0.497,114.985,196440,6,4xgUnVwtOMjt0Kcdj4ED6G,Superhelden
0.708,0.792,-5.564,0.0893,0.0591,0.0,0.0582,0.962,119.977,195549,7,6Mw1NYkSkqrX1HtzDdTdAZ,Traum
0.77,0.638,-4.625,0.0671,0.239,0.0,0.649,0.608,101.969,217278,1,1hkne8FgcV3ChQq13G9mQ2,Bad Chick
0.615,0.8,-4.812,0.134,0.00666,0.0,0.147,0.662,169.823,176645,4,5pHNTM9GUzrwc9OvSMWgkX,Gar Nix (Außer dir)
0.335,0.74,-10.099,0.0566,0.00368,5.35e-06,0.234,0.569,203.543,249093,4,2KTxKoM4iUYCtuUGGIh9Qu,"Irgendwie, irgendwo, irgendwann"
0.726,0.9,-4.134,0.0401,0.133,0.0,0.145,0.973,160.139,142463,7,7qiUjLVo6zLj8WmxPMqoXD,Einmal um die Welt
0.447,0.978,-5.887,0.0583,0.347,0.245,0.364,0.787,113.034,47974,1,0vlOP0E0cHZIkDHnjhKQvZ,Scheiß DDR
0.581,0.965,-7.001,0.0822,0.593,0.249,0.517,0.747,106.83,81542,1,2RrUbcRViAPxwV1fICV6qH,Hundegelatine
0.497,0.894,-10.507,0.0743,0.00783,0.408,0.59,0.284,124.846,123208,1,5XXbEAwNVRzXOsOLQgHlc1,Die fetten Kinder
0.678,0.826,-4.775,0.036,0.0182,0.0,0.327,0.756,95.934,257933,7,3oTqsRhrOvnUEavb1NQIWa,Männer sind Schweine
0.745,0.731,-8.385,0.0429,0.0182,0.0,0.168,0.77,132.841,141410,7,3pIG1sxniqvPXGcp2Tgky0,98 Prozent (feat. Mavie Hörbiger)
0.713,0.708,-7.039,0.0565,0.0477,0.0,0.136,0.51,145.071,183975,6,77NjB7wkkhPUte2Nvz9awC,Nie Mehr
0.42,0.651,-5.326,0.0421,0.00756,0.0,0.117,0.324,181.945,208760,4,0qOZEyHXwMC5JqcUeTaPvi,"Applaus, Applaus"
0.675,0.531,-10.059,0.15,0.0255,0.284,0.346,0.616,132.976,146390,0,44HtgbGRHHRn9vUJ787Z9J,ELEKTRONISCHES MÄDCHEN
0.764,0.771,-6.324,0.033,0.123,0.0,0.0858,0.84,123.041,203752,7,4W9NrBdfRqgyAykC8IFXvA,Ich will mehr (Kakmann Song) [feat. Charly Hübner]
0.815,0.593,-7.739,0.0388,0.00452,0.0,0.292,0.707,110.004,159173,0,6RfGi5YVgwdlqxwlpq95sQ,"No Risk, no Fun (feat. Lina Larissa Strahl, Emilio Moutaoukkil)"
0.941,0.807,-4.588,0.0564,0.0506,0.0,0.0833,0.761,120.041,146000,7,463oFGElXVcP8ueC72zvMj,Stoff und Schnaps
0.81,0.737,-5.659,0.0341,0.0867,0.0,0.0982,0.736,132.99,169680,7,6vJ4egoPoiPKUyohVOfVHC,Lasse redn
0.606,0.943,-3.968,0.0525,0.0249,0.000371,0.55,0.895,152.028,256804,1,0XPcf4vTZUycRXGc4TIFfH,M&F - Single Version
0.775,0.818,-6.965,0.0356,0.0746,9.31e-05,0.174,0.961,80.53,151514,7,3BRSgDlShzyigvcKnB3L0c,Mädchen auf dem Pferd (feat. Fabian Buch)
0.641,0.619,-10.427,0.0418,0.189,0.16,0.349,0.434,159.925,191800,0,6X1mehC9bJ1ExEip4HB79W,Alles nur geklaut
0.855,0.75,-6.949,0.0643,0.0368,1.47e-05,0.0746,0.964,129.972,198056,7,1JYn8P1wt3cTTgQifMJ4tf,Omm (feat. Charly Hübner)
0.487,0.666,-6.898,0.058,0.0378,2.71e-06,0.101,0.67,169.997,237933,4,2TSoLv5tMkqikfpM5irrqZ,Still
0.649,0.868,-3.752,0.0367,0.0191,0.00143,0.383,0.787,87.962,222693,7,3mtTc2I7SACbviaR8yvlvv,Elektrisches Gefühl
0.615,0.8,-4.812,0.134,0.00666,0.0,0.147,0.662,169.823,176645,4,5pHNTM9GUzrwc9OvSMWgkX,Gar Nix (Außer dir)
0.703,0.721,-6.602,0.0293,0.00863,0.000764,0.189,0.621,112.97,179781,6,64W6MhqnoDBXrLMnM5d1Hp,Ich bleib hier (feat. Lina Larissa Strahl)
0.619,0.95,-3.071,0.0435,0.00977,9.26e-05,0.326,0.912,127.992,170415,7,6n7gZTdKDiY4CduwBpkgnX,Jet Set - Single Version
0.765,0.853,-5.022,0.0989,0.0168,0.0,0.786,0.476,89.978,157000,1,0KM9WrAeweNFtbc7YdWGuN,GUT<BESSER<ICH
0.586,0.639,-5.606,0.0384,0.0669,0.0,0.194,0.335,118.48,229973,6,3Z5RbPwwhnbUS5EP9SbZL4,Es ist geil ein wilder Kerl zu sein
0.685,0.758,-5.96,0.0814,0.0358,0.0129,0.364,0.619,146.907,139819,1,2MrKx1k7CSLryCP1sf3cwl,"Ohne Benzin - 1,1x Speed Version"
0.914,0.667,-6.463,0.0786,0.0197,0.00313,0.233,0.979,146.301,230440,7,6KzWkQmHEJKn7OjjY3DWOF,Ich wär so gern so blöd wie du
0.817,0.931,-6.518,0.0413,0.0274,0.00133,0.042,0.984,140.258,216640,7,0sP5kWa0azj9ucsZCSQxUS,Ich find dich scheisse
0.639,0.614,-9.448,0.0317,0.0681,0.0878,0.0882,0.652,121.973,210333,0,7bolFIVYrui4h98GEK0MIK,Geiles Leben
0.586,0.821,-4.979,0.0342,0.00544,2.15e-05,0.356,0.454,94.047,197413,6,1jXIObH9DpMtyI7ee7CVZx,Schrei
0.726,0.9,-4.134,0.0401,0.133,0.0,0.145,0.973,160.139,142463,7,7qiUjLVo6zLj8WmxPMqoXD,Einmal um die Welt
0.427,0.927,-6.418,0.106,0.205,0.0,0.464,0.577,167.927,171547,1,5PppvkvKMqU1mz4LVjKdw4,Sterne oder Häuser
0.669,0.636,-5.676,0.0307,0.00385,4.98e-05,0.142,0.341,112.1,199320,6,2LV5joNDrsyuXEh4FBARVK,Perfekte Welle
0.726,0.89,-6.35,0.0939,0.0913,0.198,0.149,0.66,140.286,217067,7,6vgnumRgsZcc5fVFtpIRO1,Out Of The Dark
0.648,0.659,-10.456,0.0456,0.451,0.0,0.189,0.465,105.914,355989,2,6a0lr0jt8lKDJhsAYA49NS,Jeanny
0.93,0.607,-10.389,0.0457,0.0526,5.22e-06,0.039,0.95,118.242,232588,0,3TBRJsLCcwroEkA3tD4u2N,Der Kommissar
0.645,0.722,-4.574,0.0291,0.32,0.0,0.171,0.407,92.014,227520,6,2ZoO0uLQRp2WhTlyIH8PJf,Lieder
